filename,ground_truth,prediction,confidence,correct
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image0,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image1,pedestrianCrossing,oneWay,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image10,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image11,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image2,pedestrianCrossing,oneWay,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image3,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image4,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image5,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image6,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image7,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image8,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image9,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image0,pedestrianCrossing,none,0.0,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image1,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image10,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image11,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image12,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image13,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image14,pedestrianCrossing,speedLimit45,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image15,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image16,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image17,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image18,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image19,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image2,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image3,pedestrianCrossing,yield,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image4,pedestrianCrossing,speedLimit45,0.9,False
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image5,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image6,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image7,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image8,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image9,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-signalAhead-start4145.MOV_image0,signalAhead,none,0.0,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image1,signalAhead,none,0.0,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image10,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image11,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image12,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image13,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image14,signalAhead,trafficSignalAhead,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image15,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image2,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image3,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image4,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image5,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image6,signalAhead,none,0.0,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image7,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image8,signalAhead,yield,0.9,False
2021_0901_101325_073A-signalAhead-start4145.MOV_image9,signalAhead,yield,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image0,speedLimit25,speedLimit30,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image1,speedLimit25,speedLimit30,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image10,speedLimit25,speedLimit25,0.9,True
2021_0901_101325_073A-speedLimit25-start3805.MOV_image11,speedLimit25,speedLimit25,0.9,True
2021_0901_101325_073A-speedLimit25-start3805.MOV_image2,speedLimit25,speedLimit40,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image3,speedLimit25,speedLimit30,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image4,speedLimit25,speedLimit30,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image5,speedLimit25,speedLimit30,0.9,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image6,speedLimit25,none,0.0,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image7,speedLimit25,none,1.0,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image8,speedLimit25,none,1.0,False
2021_0901_101325_073A-speedLimit25-start3805.MOV_image9,speedLimit25,none,0.0,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image0,speedLimit30,speedLimit40,0.9,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image1,speedLimit30,speedLimit45,0.9,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image10,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image11,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image2,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image3,speedLimit30,speedLimit45,0.9,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image4,speedLimit30,speedLimit35,0.9,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image5,speedLimit30,speedLimit40,0.9,False
2021_0901_101325_073A-speedLimit30-start1845.MOV_image6,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image7,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image8,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start1845.MOV_image9,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start2525.MOV_image0,speedLimit30,speedLimit60,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image1,speedLimit30,speedLimit60,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image10,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start2525.MOV_image11,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start2525.MOV_image12,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start2525.MOV_image2,speedLimit30,speedLimit80,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image3,speedLimit30,speedLimit50,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image4,speedLimit30,speedLimit60,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image5,speedLimit30,speedLimit35,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image6,speedLimit30,speedLimit60,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image7,speedLimit30,speedLimit35,0.9,False
2021_0901_101325_073A-speedLimit30-start2525.MOV_image8,speedLimit30,speedLimit30,0.9,True
2021_0901_101325_073A-speedLimit30-start2525.MOV_image9,speedLimit30,speedLimit50,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image0,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image1,pedestrianCrossing,diamondRoadSign,0.7,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image2,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image3,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image4,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image5,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image6,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image7,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image8,pedestrianCrossing,yield,0.9,False
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image9,pedestrianCrossing,yield,0.9,False
2021_0901_162912_096B-doNotEnter-start3135.MOV_image0,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-doNotEnter-start3135.MOV_image1,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-doNotEnter-start3135.MOV_image2,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-doNotEnter-start3135.MOV_image3,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-doNotEnter-start3135.MOV_image4,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-doNotEnter-start3135.MOV_image5,doNotEnter,stop,0.9,False
2021_0901_162912_096B-doNotEnter-start3135.MOV_image6,doNotEnter,stop,0.9,False
2021_0901_162912_096B-doNotEnter-start3135.MOV_image7,doNotEnter,doNotEnter,0.9,True
2021_0901_162912_096B-keepLeft-start2400.MOV_image0,keepLeft,none,0.0,False
2021_0901_162912_096B-keepLeft-start2400.MOV_image1,keepLeft,none,0.0,False
2021_0901_162912_096B-keepLeft-start2400.MOV_image2,keepLeft,none,0.0,False
2021_0901_162912_096B-keepLeft-start2400.MOV_image3,keepLeft,oneWay,0.9,False
2021_0901_162912_096B-keepLeft-start2400.MOV_image4,keepLeft,none,0.0,False
2021_0901_162912_096B-keepLeft-start2400.MOV_image5,keepLeft,oneWay,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image0,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image1,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image10,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image11,stop,doNotEnter,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image12,stop,doNotEnter,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image13,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image14,stop,doNotEnter,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image2,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image3,stop,speedLimit30,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image4,stop,speedLimit30,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image5,stop,doNotEnter,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image6,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image7,stop,speedLimit30,0.9,False
2021_0901_162912_096B-stop-start4065.MOV_image8,stop,stop,0.9,True
2021_0901_162912_096B-stop-start4065.MOV_image9,stop,stop,0.9,True
GOPR0453-converted-bicycleCrossing-start4110.mp4_image0,bicycleCrossing,yield,0.9,False
GOPR0453-converted-bicycleCrossing-start4110.mp4_image1,bicycleCrossing,yield,0.9,False
GOPR0453-converted-bicycleCrossing-start4110.mp4_image2,bicycleCrossing,curveAhead,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image0,school,none,0.0,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image1,school,none,0.0,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image2,school,yield,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image3,school,pedestrianCrossing,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image4,school,none,0.0,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image5,school,yield,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image6,school,schoolZone,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image7,school,schoolZone,0.9,False
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image8,school,schoolZone,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image0,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image1,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image2,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image3,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image4,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-roadworkAhead-start4269.mp4_image5,roadworkAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image0,workersAhead,yield,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image1,workersAhead,yield,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image10,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image11,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image12,workersAhead,speedLimit35,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image13,oneWay,speedLimit45,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image2,workersAhead,roadworkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image3,workersAhead,pedestrianCrossing,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image4,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image5,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image6,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image7,workersAhead,pedestrianCrossing,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image8,workersAhead,roadWorkAhead,0.9,False
GOPR0453-converted-workersAhead-start4457.mp4_image9,workersAhead,roadWorkAhead,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image0,endRoadwork,roadWorkAhead,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image1,endRoadwork,roadWorkAhead,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image2,endRoadwork,endRoadWork,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image3,keepRight,speedLimit45,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image4,keepRight,none,0.0,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image5,keepRight,speedLimit45,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image6,keepRight,speedLimit35,0.9,False
GOPR0454-converted-011-endRoadwork-start28925.mp4_image7,keepRight,laneMerge,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image0,keepRight,yield,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image1,keepRight,none,0.0,False
GOPR0454-converted-011-keepRight-start27813.mp4_image10,keepRight,pedestrianCrossing,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image11,keepRight,noTurnOnLeft,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image12,keepRight,noTurnOnGreenArrow,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image13,keepRight,noTurn,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image14,keepRight,laneDesignation,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image15,keepRight,pedestrianCrossing,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image2,keepRight,oneWay,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image3,keepRight,speedLimit40,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image4,keepRight,noTurn,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image5,keepRight,handicappedParking,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image6,keepRight,yield,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image7,keepRight,speedLimit35,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image8,keepRight,oneWay,0.9,False
GOPR0454-converted-011-keepRight-start27813.mp4_image9,keepRight,speedLimit30,0.9,False
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image0,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image1,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image10,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image11,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image2,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image3,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image4,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image5,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image6,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image7,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image8,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-pedestrianCrossing-start28002.mp4_image9,pedestrianCrossing,pedestrianCrossing,0.9,True
GOPR0454-converted-011-speedLimit45-start28488.mp4_image0,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start28488.mp4_image1,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start28488.mp4_image2,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start28488.mp4_image3,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start31412.mp4_image0,keepRight,speedLimit45,0.9,False
GOPR0454-converted-011-speedLimit45-start31412.mp4_image1,keepRight,none,0.0,False
GOPR0454-converted-011-speedLimit45-start31412.mp4_image2,keepRight,none,0.0,False
GOPR0454-converted-011-speedLimit45-start31412.mp4_image3,speedLimit45,wendy's,0.9,False
GOPR0454-converted-011-speedLimit45-start31412.mp4_image4,speedLimit45,wendy's,0.9,False
GOPR0454-converted-011-speedLimit45-start31412.mp4_image5,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start31412.mp4_image6,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start31412.mp4_image7,speedLimit45,speedLimit45,0.9,True
GOPR0454-converted-011-speedLimit45-start31412.mp4_image8,speedLimit45,speedLimit45,0.9,True
GOPR0455-converted-005-bicycleCrossing-start3675.mp4_image0,bicycleCrossing,yield,0.9,False
GOPR0455-converted-005-bicycleCrossing-start3675.mp4_image1,bicycleCrossing,speedLimit30,0.9,False
GOPR0455-converted-005-pedestrianCrossing-start3265.mp4_image0,school,yield,0.9,False
GOPR0455-converted-005-pedestrianCrossing-start3265.mp4_image1,school,none,0.0,False
GOPR0455-converted-005-pedestrianCrossing-start3265.mp4_image2,school,none,0.0,False
GOPR0455-converted-005-pedestrianCrossing-start3265.mp4_image3,school,schoolZone,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image0,roadworkAhead,roadWorkAhead,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image1,roadworkAhead,allWayYield,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image10,workersAhead,schoolZone,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image11,workersAhead,merge,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image12,workersAhead,laneMerge,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image13,workersAhead,pedestrianCrossing,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image14,oneWay,oneWay,0.9,True
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image15,oneWay,none,0.0,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image16,oneWay,oneWay,0.9,True
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image2,roadworkAhead,roadWorkAhead,0.99,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image3,roadworkAhead,roadWorkAhead,0.99,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image4,workersAhead,merge,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image5,workersAhead,laneMerge,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image6,workersAhead,pedestrianCrossing,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image7,workersAhead,yield,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image8,workersAhead,yield,0.9,False
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image9,workersAhead,pedestrianCrossing,0.9,False
GOPR0456-converted-doNotBlock-start9550.mp4_image0,doNotBlock,speedLimit30,0.9,False
GOPR0456-converted-keepRight-start3920.mp4_image0,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start3920.mp4_image1,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image0,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image1,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image10,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image11,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image12,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image13,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image14,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image15,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image16,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image17,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image18,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image19,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image2,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image20,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image21,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image22,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image23,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image24,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image25,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image26,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image27,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image28,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image29,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image3,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image30,endRoadwork,laneClosedAhead,0.9,False
GOPR0456-converted-keepRight-start4325.mp4_image31,endRoadwork,endRoadWork,0.9,False
GOPR0456-converted-keepRight-start4325.mp4_image32,endRoadwork,roadWorkAhead,0.9,False
GOPR0456-converted-keepRight-start4325.mp4_image4,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image5,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image6,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image7,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image8,keepRight,none,0.0,False
GOPR0456-converted-keepRight-start4325.mp4_image9,keepRight,none,0.0,False
GOPR0456-converted-speedLimit45-start3675.mp4_image0,speedLimit45,none,0.0,False
GOPR0456-converted-speedLimit45-start3675.mp4_image1,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image10,speedLimit45,none,0.0,False
GOPR0456-converted-speedLimit45-start3675.mp4_image11,speedLimit45,none,0.0,False
GOPR0456-converted-speedLimit45-start3675.mp4_image12,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image13,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image14,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image15,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image2,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image3,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image4,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image5,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image6,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image7,speedLimit45,speedLimit40,0.9,False
GOPR0456-converted-speedLimit45-start3675.mp4_image8,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start3675.mp4_image9,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start8730.mp4_image0,keepRight,none,0.0,False
GOPR0456-converted-speedLimit45-start8730.mp4_image1,keepRight,none,0.0,False
GOPR0456-converted-speedLimit45-start8730.mp4_image2,keepRight,none,0.0,False
GOPR0456-converted-speedLimit45-start8730.mp4_image3,keepRight,none,0.0,False
GOPR0456-converted-speedLimit45-start8730.mp4_image4,speedLimit45,wendy's,0.9,False
GOPR0456-converted-speedLimit45-start8730.mp4_image5,speedLimit45,wendy's,0.9,False
GOPR0456-converted-speedLimit45-start8730.mp4_image6,speedLimit45,none,0.0,False
GOPR0456-converted-speedLimit45-start8730.mp4_image7,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start8730.mp4_image8,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start9985.mp4_image0,speedLimit45,merge,0.9,False
GOPR0456-converted-speedLimit45-start9985.mp4_image1,speedLimit45,speedLimit45,0.9,True
GOPR0456-converted-speedLimit45-start9985.mp4_image10,doNotEnter,none,0.0,False
GOPR0456-converted-speedLimit45-start9985.mp4_image2,speedLimit45,speedLimit45,0.9,True
